"","date","month","year","doy","subembay","station","class","genus","current_species","density","biovolume","tax"
"5720",2001-04-26,4,2001,116,"LSB","32","Diatom","Nitzschia","Nitzschia spp.",12,750,"DUFF"
"5721",2001-04-26,4,2001,116,"LSB","32","Diatom","Pleurosigma","Pleurosigma sp. 1",1,8213.4,"DUFF"
"5722",2001-04-26,4,2001,116,"LSB","32","Chlorophyte","Chlorella","Chlorella salina",2500,51500,"DUFF"
"5723",2001-04-26,4,2001,116,"LSB","32","CILIOPHORA","Myrionecta","Myrionecta rubra",252,2061612,"DUFF"
"5724",2001-04-26,4,2001,116,"LSB","32","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",4560,558600,"DUFF"
"5725",2001-04-26,4,2001,116,"LSB","32","Cryptophyte","Rhodomonas","Rhodomonas marina",5,3275,"DUFF"
"5726",2001-04-26,4,2001,116,"LSB","32","Cryptophyte","Teleaulax","Teleaulax amphioxeia",3,954.9,"DUFF"
"5727",2001-04-26,4,2001,116,"LSB","32","Cyanobacteria","Myxobaktron","Myxobaktron sp.",240,2160,"DUFF"
"5728",2001-04-26,4,2001,116,"LSB","32","Cyanobacteria","Synechocystis","Synechocystis salina",41250,47437.5,"DUFF"
"5729",2001-04-26,4,2001,116,"LSB","32","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",5,4397,"DUFF"
"5730",2001-04-26,4,2001,116,"LSB","32","EUGLENOPHYTA","Eutreptia","Eutreptia lanowii",4,2592,"DUFF"
"5731",2001-04-26,4,2001,116,"LSB","32","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",1250,2562.5,"DUFF"
"5732",2001-05-24,5,2001,144,"SPB","15","Diatom","Gyrosigma","Gyrosigma macrum",2.5,7014,"DUFF"
"5733",2001-05-24,5,2001,144,"SPB","15","Diatom","Pleurosigma","Pleurosigma strigosum",145,636187.5,"DUFF"
"5734",2001-05-24,5,2001,144,"SPB","15","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",4820,467540,"DUFF"
"5735",2001-05-24,5,2001,144,"SPB","15","Cryptophyte","Rhodomonas","Rhodomonas marina",10,5760,"DUFF"
"5736",2001-05-24,5,2001,144,"SPB","15","Cryptophyte","Teleaulax","Teleaulax amphioxeia",30,10404,"DUFF"
"5737",2001-05-24,5,2001,144,"SPB","15","Cyanobacteria","Synechocystis","Synechocystis salina",1625,1868.8,"DUFF"
"5738",2001-05-24,5,2001,144,"SPB","15","Dinoflagellate","Apocalathium","Apocalathium malmogiense",1,4241,"DUFF"
"5739",2001-05-24,5,2001,144,"SPB","15","Dinoflagellate","Prorocentrum","Prorocentrum cordatum",2.5,6165.7,"DUFF"
"5740",2001-05-24,5,2001,144,"SPB","15","EUGLENOPHYTA","Eutreptia","Eutreptia lanowii",12.5,9812.5,"DUFF"
"5741",2001-05-24,5,2001,144,"SPB","15","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",12000,7700,"DUFF"
"5742",2001-05-24,5,2001,144,"SPB","15","PRASINOPHYTA","Pyramimonas","Pyramimonas disomata",5,2526,"DUFF"
"5743",2001-05-24,5,2001,144,"SPB","15","PRASINOPHYTA","Pyramimonas","Pyramimonas plurioculata",500,16750,"DUFF"
"5744",2001-05-24,5,2001,144,"SOU","27","Diatom","Ceratoneis","Ceratoneis closterium",7.5,1875,"DUFF"
"5745",2001-05-24,5,2001,144,"SOU","27","Diatom","Pleurosigma","Pleurosigma sp. 1",2.5,4208.4,"DUFF"
"5746",2001-05-24,5,2001,144,"SOU","27","Diatom","Pleurosigma","Pleurosigma strigosum",2.5,10050,"DUFF"
"5747",2001-05-24,5,2001,144,"SOU","27","Diatom","Pseudonitzschia","Pseudo-nitzschia delicatissima",62.5,14625,"DUFF"
"5748",2001-05-24,5,2001,144,"SOU","27","Diatom","Thalassionema","Thalassionema nitzschioides",7.5,19800,"DUFF"
"5749",2001-05-24,5,2001,144,"SOU","27","Diatom","Thalassiosira","Thalassiosira eccentrica",7.5,940977.4,"DUFF"
"5750",2001-05-24,5,2001,144,"SOU","27","Diatom","Thalassiosira","Thalassiosira spp.",2.5,98363.6,"DUFF"
"5751",2001-05-24,5,2001,144,"SOU","27","Diatom","Thalassiosira","Thalassiosira visurgis",2.5,21470,"DUFF"
"5752",2001-05-24,5,2001,144,"SOU","27","Diatom","Trigonium","Trigonium alternans",2.5,17278.3,"DUFF"
"5753",2001-05-24,5,2001,144,"SOU","27","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",960,91200,"DUFF"
"5754",2001-05-24,5,2001,144,"SOU","27","Cryptophyte","Teleaulax","Teleaulax amphioxeia",20,6936.4,"DUFF"
"5755",2001-05-24,5,2001,144,"SOU","27","Cyanobacteria","Synechocystis","Synechocystis salina",250,125,"DUFF"
"5756",2001-05-24,5,2001,144,"SOU","27","Dinoflagellate","Apocalathium","Apocalathium malmogiense",7.5,367500,"DUFF"
"5757",2001-05-24,5,2001,144,"SOU","27","Dinoflagellate","Oxytoxum","Oxytoxum sp.",5,15400,"DUFF"
"5758",2001-05-24,5,2001,144,"SOU","27","Dinoflagellate","Prorocentrum","Prorocentrum cordatum",10,21446,"DUFF"
"5759",2001-05-24,5,2001,144,"SOU","27","EUGLENOPHYTA","Eutreptia","Eutreptia lanowii",1,550,"DUFF"
"5760",2001-05-24,5,2001,144,"SOU","27","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",10500,7350,"DUFF"
"5761",2001-05-24,5,2001,144,"SOU","27","PRASINOPHYTA","Pyramimonas","Pyramimonas disomata",7.5,9412.5,"DUFF"
"5762",2001-06-21,6,2001,172,"SOU","27","Diatom","Ceratoneis","Ceratoneis closterium",5,1250,"DUFF"
"5763",2001-06-21,6,2001,172,"SOU","27","Diatom","Chaetoceros","Chaetoceros gracilis",6,789.6,"DUFF"
"5764",2001-06-21,6,2001,172,"SOU","27","Diatom","Pseudonitzschia","Pseudo-nitzschia delicatissima",64,14400,"DUFF"
"5765",2001-06-21,6,2001,172,"SOU","27","Diatom","Skeletonema","Skeletonema costatum",8,1688.8,"DUFF"
"5766",2001-06-21,6,2001,172,"SOU","27","Diatom","Thalassionema","Thalassionema nitzschioides",1,616.5,"DUFF"
"5767",2001-06-21,6,2001,172,"SOU","27","Diatom","Thalassiosira","Thalassiosira visurgis",9,5654.7,"DUFF"
"5768",2001-06-21,6,2001,172,"SOU","27","Diatom","Thalassiosira","Thalassiosira wongii",2,6283,"DUFF"
"5769",2001-06-21,6,2001,172,"SOU","27","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",5680,405552,"DUFF"
"5770",2001-06-21,6,2001,172,"SOU","27","Cryptophyte","Teleaulax","Teleaulax amphioxeia",30,12063,"DUFF"
"5771",2001-06-21,6,2001,172,"SOU","27","EUGLENOPHYTA","Eutreptia","Eutreptia lanowii",6,2906,"DUFF"
"5772",2001-06-21,6,2001,172,"SOU","27","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",8500,5950,"DUFF"
"5773",2001-06-21,6,2001,172,"LSB","32","Diatom","Cyclotella","Cyclotella atomus",200,13360,"DUFF"
"5774",2001-06-21,6,2001,172,"LSB","32","Diatom","Gyrosigma","Gyrosigma macrum",1,2805.6,"DUFF"
"5775",2001-06-21,6,2001,172,"LSB","32","Diatom","Navicula","Navicula transitans var. derasa f. delicatula",1,864,"DUFF"
"5776",2001-06-21,6,2001,172,"LSB","32","Diatom","Pleurosigma","Pleurosigma sp. 1",1,16875,"DUFF"
"5777",2001-06-21,6,2001,172,"LSB","32","Diatom","Pseudonitzschia","Pseudo-nitzschia delicatissima",2,468,"DUFF"
"5778",2001-06-21,6,2001,172,"LSB","32","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",5200,92040,"DUFF"
"5779",2001-06-21,6,2001,172,"LSB","32","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",4000,2800,"DUFF"
"5780",2001-07-19,7,2001,200,"LSB","32","Diatom","Actinoptychus","Actinoptychus senarius",8,24430.4,"DUFF"
"5781",2001-07-19,7,2001,200,"LSB","32","Diatom","Ceratoneis","Ceratoneis closterium",2,198,"DUFF"
"5782",2001-07-19,7,2001,200,"LSB","32","Diatom","Cyclotella","Cyclotella atomus",40,980,"DUFF"
"5783",2001-07-19,7,2001,200,"LSB","32","Diatom","Gyrosigma","Gyrosigma macrum",1,5024,"DUFF"
"5784",2001-07-19,7,2001,200,"LSB","32","Diatom","Nitzschia","Nitzschia longissima",1,153,"DUFF"
"5785",2001-07-19,7,2001,200,"LSB","32","Diatom","Paralia","Paralia sulcata",9,12723.1,"DUFF"
"5786",2001-07-19,7,2001,200,"LSB","32","Diatom","Pleurosigma","Pleurosigma diverse-striatum",2,6240,"DUFF"
"5787",2001-07-19,7,2001,200,"LSB","32","Diatom","Pleurosigma","Pleurosigma salinarum",2,16500,"DUFF"
"5788",2001-07-19,7,2001,200,"LSB","32","Diatom","Pleurosigma","Pleurosigma strigosum",6,37800,"DUFF"
"5789",2001-07-19,7,2001,200,"LSB","32","Diatom","Pseudonitzschia","Pseudo-nitzschia delicatissima",5,781.3,"DUFF"
"5790",2001-07-19,7,2001,200,"LSB","32","Diatom","Skeletonema","Skeletonema costatum",16,1860.8,"DUFF"
"5791",2001-07-19,7,2001,200,"LSB","32","Diatom","Thalassiosira","Thalassiosira eccentrica",5,66779,"DUFF"
"5792",2001-07-19,7,2001,200,"LSB","32","Diatom","Thalassiosira","Thalassiosira punctigera",2,381832,"DUFF"
"5793",2001-07-19,7,2001,200,"LSB","32","Diatom","Thalassiosira","Thalassiosira visurgis",1,7363,"DUFF"
"5794",2001-07-19,7,2001,200,"LSB","32","Chlorophyte","Chlorella","Chlorella salina",2500,51500,"DUFF"
"5795",2001-07-19,7,2001,200,"LSB","32","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",7840,235232,"DUFF"
"5796",2001-07-19,7,2001,200,"LSB","32","Cryptophyte","Teleaulax","Teleaulax amphioxeia",40,14080,"DUFF"
"5797",2001-07-19,7,2001,200,"LSB","32","Dinoflagellate","Amylax","Amylax triacantha",5,24708,"DUFF"
"5798",2001-07-19,7,2001,200,"LSB","32","Dinoflagellate","Gonyaulax","Gonyaulax spinifera",7,28633.5,"DUFF"
"5799",2001-07-19,7,2001,200,"LSB","32","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",22750,25037.5,"DUFF"
"5800",2001-09-11,9,2001,254,"SPB","13","Diatom","Actinoptychus","Actinoptychus senarius",9,21714,"DUFF"
"5801",2001-09-11,9,2001,254,"SPB","13","Diatom","Ceratoneis","Ceratoneis closterium",1,76.5,"DUFF"
"5802",2001-09-11,9,2001,254,"SPB","13","Diatom","Cyclotella","Cyclotella atomus",120,20352,"DUFF"
"5803",2001-09-11,9,2001,254,"SPB","13","Diatom","Pseudonitzschia","Pseudo-nitzschia delicatissima",1,100,"DUFF"
"5804",2001-09-11,9,2001,254,"SPB","13","Diatom","Thalassiosira","Thalassiosira hendeyi",1,57322.5,"DUFF"
"5805",2001-09-11,9,2001,254,"SPB","13","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",7560,487112,"DUFF"
"5806",2001-09-11,9,2001,254,"SPB","13","Cryptophyte","Teleaulax","Teleaulax amphioxeia",360,114588,"DUFF"
"5807",2001-09-11,9,2001,254,"SPB","13","Cyanobacteria","Cyanobium","Cyanobium sp.",250,2750,"DUFF"
"5808",2001-09-11,9,2001,254,"SPB","13","Cyanobacteria","Synechocystis","Synechocystis sp.",1000,500,"DUFF"
"5809",2001-09-11,9,2001,254,"SPB","13","Dinoflagellate","Heterocapsa","Heterocapsa triquetra",2,2591.8,"DUFF"
"5810",2001-09-11,9,2001,254,"SPB","13","Dinoflagellate","Minuscula","Minuscula bipes",1,5068.3,"DUFF"
"5811",2001-09-11,9,2001,254,"SPB","13","Dinoflagellate","Prorocentrum","Prorocentrum gracile",1,1832.5,"DUFF"
"5812",2001-09-11,9,2001,254,"SPB","13","Dinoflagellate","Scrippsiella","Scrippsiella trochoidea",4,16754.7,"DUFF"
"5813",2001-09-11,9,2001,254,"SPB","13","EUGLENOPHYTA","Eutreptia","Eutreptia lanowii",1,667.5,"DUFF"
"5814",2001-09-11,9,2001,254,"SPB","13","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",12000,21750,"DUFF"
"5815",2001-09-13,9,2001,256,"SOU","30","Diatom","Actinoptychus","Actinoptychus senarius",15,144279,"DUFF"
"5816",2001-09-13,9,2001,256,"SOU","30","Diatom","Ceratoneis","Ceratoneis closterium",4,589.2,"DUFF"
"5817",2001-09-13,9,2001,256,"SOU","30","Diatom","Coscinodiscus","Coscinodiscus curvatulus",3,988696,"DUFF"
"5818",2001-09-13,9,2001,256,"SOU","30","Diatom","Cyclotella","Cyclotella atomus",120,19884,"DUFF"
"5819",2001-09-13,9,2001,256,"SOU","30","Diatom","Cyclotella","Cyclotella sp.",80,72384,"DUFF"
"5820",2001-09-13,9,2001,256,"SOU","30","Diatom","Lithodesmium","Lithodesmium undulatum",2,593115.2,"DUFF"
"5821",2001-09-13,9,2001,256,"SOU","30","Diatom","Paralia","Paralia sulcata",6,6769.2,"DUFF"
"5822",2001-09-13,9,2001,256,"SOU","30","Diatom","Plagiotropis","Plagiotropis sp.",3,12864.6,"DUFF"
"5823",2001-09-13,9,2001,256,"SOU","30","Diatom","Pseudonitzschia","Pseudo-nitzschia delicatissima",10,1360,"DUFF"
"5824",2001-09-13,9,2001,256,"SOU","30","Diatom","Thalassiosira","Thalassiosira angulata",4,144279,"DUFF"
"5825",2001-09-13,9,2001,256,"SOU","30","Diatom","Thalassiosira","Thalassiosira eccentrica",4,38007,"DUFF"
"5826",2001-09-13,9,2001,256,"SOU","30","Diatom","Thalassiosira","Thalassiosira hendeyi",13,878274,"DUFF"
"5827",2001-09-13,9,2001,256,"SOU","30","Diatom","Thalassiosira","Thalassiosira punctigera",44,13155660,"DUFF"
"5828",2001-09-13,9,2001,256,"SOU","30","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",1960,109760,"DUFF"
"5829",2001-09-13,9,2001,256,"SOU","30","Cyanobacteria","Cyanobium","Cyanobium sp.",2500,5000,"DUFF"
"5830",2001-09-13,9,2001,256,"SOU","30","Cyanobacteria","Synechocystis","Synechocystis sp.",1250,625,"DUFF"
"5831",2001-09-13,9,2001,256,"SOU","30","EUGLENOPHYTA","Eutreptia","Eutreptia lanowii",7,3437,"DUFF"
"5832",2001-09-13,9,2001,256,"SOU","30","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",21750,16975,"DUFF"
"5833",2001-09-13,9,2001,256,"LSB","32","Diatom","Actinoptychus","Actinoptychus senarius",3,22088.7,"DUFF"
"5834",2001-09-13,9,2001,256,"LSB","32","Diatom","Ceratoneis","Ceratoneis closterium",5,668,"DUFF"
"5835",2001-09-13,9,2001,256,"LSB","32","Diatom","Coscinodiscus","Coscinodiscus curvatulus",1,119154.1,"DUFF"
"5836",2001-09-13,9,2001,256,"LSB","32","Diatom","Cyclotella","Cyclotella atomus",360,50904,"DUFF"
"5837",2001-09-13,9,2001,256,"LSB","32","Diatom","Paralia","Paralia sulcata",6,8461.3,"DUFF"
"5838",2001-09-13,9,2001,256,"LSB","32","Diatom","Plagiotropis","Plagiotropis sp.",4,17152.8,"DUFF"
"5839",2001-09-13,9,2001,256,"LSB","32","Diatom","Pleurosigma","Pleurosigma diverse-striatum",5,31680,"DUFF"
"5840",2001-09-13,9,2001,256,"LSB","32","Diatom","Pleurosigma","Pleurosigma strigosum",3,36000,"DUFF"
"5841",2001-09-13,9,2001,256,"LSB","32","Diatom","Pseudonitzschia","Pseudo-nitzschia delicatissima",23,3381,"DUFF"
"5842",2001-09-13,9,2001,256,"LSB","32","Diatom","Skeletonema","Skeletonema costatum",120,28344,"DUFF"
"5843",2001-09-13,9,2001,256,"LSB","32","Diatom","Thalassiosira","Thalassiosira eccentrica",9,88416,"DUFF"
"5844",2001-09-13,9,2001,256,"LSB","32","Diatom","Thalassiosira","Thalassiosira hendeyi",6,343935,"DUFF"
"5845",2001-09-13,9,2001,256,"LSB","32","Diatom","Thalassiosira","Thalassiosira punctigera",85,25414342.3,"DUFF"
"5846",2001-09-13,9,2001,256,"LSB","32","Diatom","Thalassiosira","Thalassiosira visurgis",3,6031.7,"DUFF"
"5847",2001-09-13,9,2001,256,"LSB","32","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",9600,276520,"DUFF"
"5848",2001-09-13,9,2001,256,"LSB","32","Dinoflagellate","Gymnodinium","Gymnodinium pygmaeum",1,2438.5,"DUFF"
"5849",2001-09-13,9,2001,256,"LSB","32","EUGLENOPHYTA","Eutreptia","Eutreptia lanowii",11,4852.1,"DUFF"
"5850",2001-09-13,9,2001,256,"LSB","32","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",43750,78750,"DUFF"
"5851",2001-09-13,9,2001,256,"LSB","35","Diatom","Cyclotella","Cyclotella atomus",80,6240,"DUFF"
"5852",2001-09-13,9,2001,256,"LSB","35","Diatom","Paralia","Paralia sulcata",3,3384.6,"DUFF"
"5853",2001-09-13,9,2001,256,"LSB","35","Diatom","Pleurosigma","Pleurosigma strigosum",1,9648,"DUFF"
"5854",2001-09-13,9,2001,256,"LSB","35","Diatom","Pseudonitzschia","Pseudo-nitzschia delicatissima",28,5922,"DUFF"
"5855",2001-09-13,9,2001,256,"LSB","35","Diatom","Skeletonema","Skeletonema costatum",3,471.3,"DUFF"
"5856",2001-09-13,9,2001,256,"LSB","35","Diatom","Thalassiosira","Thalassiosira eccentrica",2,37329,"DUFF"
"5857",2001-09-13,9,2001,256,"LSB","35","Diatom","Thalassiosira","Thalassiosira punctigera",3,830419.2,"DUFF"
"5858",2001-09-13,9,2001,256,"LSB","35","Chlorophyte","Chlorella","Chlorella salina",500,10300,"DUFF"
"5859",2001-09-13,9,2001,256,"LSB","35","CILIOPHORA","Myrionecta","Myrionecta rubra",500,4181336.5,"DUFF"
"5860",2001-09-13,9,2001,256,"LSB","35","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",20400,802640,"DUFF"
"5861",2001-09-13,9,2001,256,"LSB","35","Cryptophyte","Teleaulax","Teleaulax amphioxeia",20,7040,"DUFF"
"5862",2001-09-13,9,2001,256,"LSB","35","Cyanobacteria","Cyanobium","Cyanobium sp.",2500,2000,"DUFF"
"5863",2001-09-13,9,2001,256,"LSB","35","Cyanobacteria","Synechocystis","Synechocystis sp.",8500,4250,"DUFF"
"5864",2001-09-13,9,2001,256,"LSB","35","Dinoflagellate","Gymnodinium","Gymnodinium pygmaeum",3,4710,"DUFF"
"5865",2001-09-13,9,2001,256,"LSB","35","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",41000,94300,"DUFF"
"5866",2001-10-16,10,2001,289,"CEN","17","Diatom","Ceratoneis","Ceratoneis closterium",6,459,"DUFF"
"5867",2001-10-16,10,2001,289,"CEN","17","Diatom","Cyclotella","Cyclotella atomus",125,9737.5,"DUFF"
"5868",2001-10-16,10,2001,289,"CEN","17","Diatom","Cyclotella","Cyclotella sp.",5,5309.1,"DUFF"
"5869",2001-10-16,10,2001,289,"CEN","17","Diatom","Paralia","Paralia sulcata",8,9025.4,"DUFF"
"5870",2001-10-16,10,2001,289,"CEN","17","Diatom","Pseudonitzschia","Pseudo-nitzschia delicatissima",1,1212.5,"DUFF"
"5871",2001-10-16,10,2001,289,"CEN","17","Diatom","Skeletonema","Skeletonema costatum",16,1571.2,"DUFF"
"5872",2001-10-16,10,2001,289,"CEN","17","Diatom","Thalassionema","Thalassionema nitzschioides",2,1764,"DUFF"
"5873",2001-10-16,10,2001,289,"CEN","17","Diatom","Thalassiosira","Thalassiosira eccentrica",3,57406.5,"DUFF"
"5874",2001-10-16,10,2001,289,"CEN","17","Diatom","Thalassiosira","Thalassiosira visurgis",6,13618.4,"DUFF"
"5875",2001-10-16,10,2001,289,"CEN","17","Diatom","Trieres","Trieres mobiliensis",1,5849.7,"DUFF"
"5876",2001-10-16,10,2001,289,"CEN","17","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",2360,137232,"DUFF"
"5877",2001-10-16,10,2001,289,"CEN","17","Cryptophyte","Teleaulax","Teleaulax amphioxeia",40,12732,"DUFF"
"5878",2001-10-16,10,2001,289,"CEN","17","Cyanobacteria","Synechocystis","Synechocystis sp.",500,575,"DUFF"
"5879",2001-10-16,10,2001,289,"CEN","17","Dinoflagellate","Akashiwo","Akashiwo sanguinea",3,242885,"DUFF"
"5880",2001-10-16,10,2001,289,"CEN","17","Dinoflagellate","Prorocentrum","Prorocentrum micans",2,28469.8,"DUFF"
"5881",2001-10-16,10,2001,289,"CEN","17","Dinoflagellate","Tripos","Tripos furca",9,371773,"DUFF"
"5882",2001-10-16,10,2001,289,"CEN","17","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",3750,2400,"DUFF"
"5883",2001-10-18,10,2001,291,"LSB","32","Diatom","Cyclotella","Cyclotella atomus",160,10688,"DUFF"
"5884",2001-10-18,10,2001,291,"LSB","32","Diatom","Cyclotella","Cyclotella sp.",80,44976,"DUFF"
"5885",2001-10-18,10,2001,291,"LSB","32","Diatom","Pleurosigma","Pleurosigma diverse-striatum",7,40131,"DUFF"
"5886",2001-10-18,10,2001,291,"LSB","32","Diatom","Skeletonema","Skeletonema costatum",6,1696.2,"DUFF"
"5887",2001-10-18,10,2001,291,"LSB","32","Diatom","Thalassionema","Thalassionema frauenfeldii",1,1300,"DUFF"
"5888",2001-10-18,10,2001,291,"LSB","32","Diatom","Thalassiosira","Thalassiosira eccentrica",1,8588.1,"DUFF"
"5889",2001-10-18,10,2001,291,"LSB","32","Diatom","Thalassiosira","Thalassiosira punctigera",1,201056,"DUFF"
"5890",2001-10-18,10,2001,291,"LSB","32","Diatom","Thalassiosira","Thalassiosira visurgis",3,10689,"DUFF"
"5891",2001-10-18,10,2001,291,"LSB","32","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",2120,160576,"DUFF"
"5892",2001-10-18,10,2001,291,"LSB","32","Dinoflagellate","Prorocentrum","Prorocentrum cordatum",2,1504.2,"DUFF"
"5893",2001-10-18,10,2001,291,"LSB","32","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",13500,11200,"DUFF"
"5894",2001-11-29,11,2001,333,"SOU","27","Diatom","Actinoptychus","Actinoptychus senarius",5,30678.7,"DUFF"
"5895",2001-11-29,11,2001,333,"SOU","27","Diatom","Ceratoneis","Ceratoneis closterium",2,162,"DUFF"
"5896",2001-11-29,11,2001,333,"SOU","27","Diatom","Cyclotella","Cyclotella atomus",120,19884,"DUFF"
"5897",2001-11-29,11,2001,333,"SOU","27","Diatom","Pleurosigma","Pleurosigma diverse-striatum",3,20925,"DUFF"
"5898",2001-11-29,11,2001,333,"SOU","27","Diatom","Pleurosigma","Pleurosigma strigosum",2,8439.3,"DUFF"
"5899",2001-11-29,11,2001,333,"SOU","27","Diatom","Thalassiosira","Thalassiosira hendeyi",3,249960.2,"DUFF"
"5900",2001-11-29,11,2001,333,"SOU","27","Diatom","Thalassiosira","Thalassiosira punctigera",3,1020673.4,"DUFF"
"5901",2001-11-29,11,2001,333,"SOU","27","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",280,39592,"DUFF"
"5902",2001-11-29,11,2001,333,"SOU","27","Cyanobacteria","Synechocystis","Synechocystis sp.",125,62.5,"DUFF"
"5903",2001-11-29,11,2001,333,"SOU","27","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",12000,13800,"DUFF"
"5904",2001-11-29,11,2001,333,"LSB","32","Diatom","Actinoptychus","Actinoptychus senarius",1,141022,"DUFF"
"5905",2001-11-29,11,2001,333,"LSB","32","Diatom","Paralia","Paralia sulcata",6,6769,"DUFF"
"5906",2001-11-29,11,2001,333,"LSB","32","Diatom","Thalassiosira","Thalassiosira angulata",5,24543,"DUFF"
"5907",2001-11-29,11,2001,333,"LSB","32","Diatom","Thalassiosira","Thalassiosira eccentrica",1,10602.6,"DUFF"
"5908",2001-11-29,11,2001,333,"LSB","32","Diatom","Thalassiosira","Thalassiosira hendeyi",2,28862.5,"DUFF"
"5909",2001-11-29,11,2001,333,"LSB","32","Diatom","Trigonium","Trigonium alternans",1,10492.6,"DUFF"
"5910",2001-11-29,11,2001,333,"LSB","32","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",760,60440,"DUFF"
"5911",2001-11-29,11,2001,333,"LSB","32","Cryptophyte","Rhodomonas","Rhodomonas marina",1,654.5,"DUFF"
"5912",2001-11-29,11,2001,333,"LSB","32","Cryptophyte","Teleaulax","Teleaulax amphioxeia",40,12732,"DUFF"
"5913",2001-11-29,11,2001,333,"LSB","32","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",8500,8475,"DUFF"
"5914",2001-12-20,12,2001,354,"SOU","27","Diatom","Ceratoneis","Ceratoneis closterium",2,1050,"DUFF"
"5915",2001-12-20,12,2001,354,"SOU","27","Diatom","Cyclotella","Cyclotella atomus",60,4005.4,"DUFF"
"5916",2001-12-20,12,2001,354,"SOU","27","Diatom","Pleurosigma","Pleurosigma diverse-striatum",5,52292,"DUFF"
"5917",2001-12-20,12,2001,354,"SOU","27","Diatom","Thalassiosira","Thalassiosira eccentrica",3,31807.7,"DUFF"
"5918",2001-12-20,12,2001,354,"SOU","27","Diatom","Thalassiosira","Thalassiosira gravida",2,785.4,"DUFF"
"5919",2001-12-20,12,2001,354,"SOU","27","Diatom","Thalassiosira","Thalassiosira visurgis",1,1061.8,"DUFF"
"5920",2001-12-20,12,2001,354,"SOU","27","Cryptophyte","Plagioselmis","Plagioselmis prolonga var. nordica",1800,80000,"DUFF"
"5921",2001-12-20,12,2001,354,"SOU","27","Cyanobacteria","Synechocystis","Synechocystis sp.",250,175,"DUFF"
"5922",2001-12-20,12,2001,354,"SOU","27","EUGLENOPHYTA","Eutreptia","Eutreptia lanowii",1,392.7,"DUFF"
"5923",2001-12-20,12,2001,354,"SOU","27","EUSTIGMATOPHYTA","Nannochloropsis","Nannochloropsis spp.",18500,31950,"DUFF"
"5924",2001-12-20,12,2001,354,"LSB","32","Diatom","Coscinodiscus","Coscinodiscopsis jonesiana",1,115638,"DUFF"
